target_mode,knob,knob_value,f_mod_hz,rc,mh_mean_V,mh_pkpk_V,mh_std_V,error_std_codes,error_pkpk_codes,target_pkpk_codes,drift_V
peak_ratio,ctrl_dec,125,50,0,0.7331718758990783,0.0008056640624999334,0.00022059325535458472,5.783668322486891,32.0,448.0,1.0593411996254617e-05
peak_ratio,ctrl_dec,500,50,0,0.733167941950092,0.0008056640624999334,0.0002222758466667971,8.783602063850159,38.0,448.0,1.0000374478489234e-05
peak_ratio,ctrl_dec,1000,500,0,0.7331482805524553,0.0008056640624999334,0.00023571628075844928,12.35262045652084,53.0,448.0,4.060228715816093e-05
peak_ratio,ctrl_dec,1000,100,0,0.7331682990579045,0.0008056640624999334,0.00022567733869276486,9.613034225109795,39.0,448.0,1.771733914776371e-05
peak_ratio,ctrl_dec,1000,1000,0,0.7331770542689733,0.0008056640624999334,0.00023474838720502215,15.461056657265818,64.0,427.0,2.762312019319745e-05
peak_ratio,ctrl_dec,1000,2000,0,0.7331597900390626,0.0006042480468749778,0.0001812744140625069,26.10584714392622,85.0,426.0,4.316112535264188e-07
peak_ratio,ctrl_dec,1000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,16.5,33.0,14.0,2.1580562649806294e-06
peak_ratio,ctrl_dec,1000,50,0,0.7331667434733219,0.0008056640624999334,0.00022327778008981867,9.051474410539758,39.0,448.0,1.0107344937769377e-05
peak_ratio,ctrl_dec,2000,50,0,0.73316650390625,0.0008056640624999334,0.00022541730117943453,9.623027299896064,39.0,448.0,8.478518603901819e-06
peak_ratio,ctrl_dec,2000,100,0,0.7331717603147243,0.0008056640624999334,0.00022307962873294567,9.66874640181244,38.0,447.0,5.418029599492061e-06
peak_ratio,ctrl_dec,500,25,0,0.733168092100675,0.0008056640624999334,0.0002217468722964099,8.646818094985989,38.0,448.0,1.02671274696048e-05
peak_ratio,ctrl_dec,1000,25,0,0.7331682115833125,0.0008056640624999334,0.0002230463120754738,8.806826685093274,37.0,448.0,1.101971098043437e-05
peak_ratio,ctrl_dec,2000,200,0,0.7331641060965403,0.0008056640624999334,0.00022553436646270556,10.870058107724454,46.0,447.0,3.1445962719457425e-05
peak_ratio,ctrl_dec,2000,25,0,0.7331680012004488,0.0008056640624999334,0.00022378557292289237,9.113502229815651,39.0,448.0,1.261350487167804e-05
peak_ratio,ctrl_dec,2000,500,0,0.7331792122977121,0.0008056640624999334,0.0002267916062171497,14.149092691038243,65.0,427.0,1.8235575439983536e-05
peak_ratio,ctrl_dec,125,25,0,0.7331722283574875,0.0008056640624999334,0.0002187056604615113,5.635253021094825,30.0,448.0,1.1675866263593556e-05
peak_ratio,ctrl_dec,2000,1000,0,0.7331597900390626,0.0006042480468749778,0.0001812744140625069,26.930291722239065,87.0,426.0,4.316112535264188e-07
peak_ratio,ctrl_dec,2000,2000,0,0.7331195068359376,0.0004028320312500222,0.00014099121093751174,30.524613688240617,95.0,426.0,9.92705881912552e-06
peak_ratio,ctrl_dec,2000,5000,0,0.7332000732421876,0.0002014160156250666,0.0001007080078125333,9.5,19.0,0.0,-2.158056264990045e-06
